Time (s),OpenLoop,ClosedLoop,Optimised,Expected
7.346,84.7744,45.4606,99.8254,100
7.348,84.1926,45.168,99.7904,100
7.35,84.2455,44.9632,99.7659,100
7.352,84.7427,44.8199,99.7487,100
7.354,84.1704,45.6399,100.657,100
7.356,84.6901,45.2936,100.373,100
7.358,85.0539,45.0511,100.173,100
7.36,85.3086,45.3416,99.5738,100
7.362,84.5665,45.0848,99.6143,100
7.364,84.5072,44.905,99.6426,100
7.366,84.0055,45.2393,100.123,100
7.368,84.1145,45.0131,99.9984,100
7.37,84.651,45.7752,100.372,100
7.372,84.5664,45.3883,100.633,100
7.374,84.9673,45.1174,99.8955,100
7.376,84.7878,45.388,99.8395,100
7.378,84.6621,45.1172,99.8002,100
7.38,84.5742,44.9277,99.7728,100
7.382,84.5126,45.2552,99.7536,100
7.384,84.0093,45.0243,99.7401,100
7.386,84.5774,45.3228,100.651,100
7.388,84.5148,45.5318,100.368,100
7.39,84.9312,45.2179,100.17,100
7.392,84.7625,44.9981,100.032,100
7.394,84.6444,45.3045,99.935,100
7.396,84.5618,45.0588,99.8671,100
7.398,84.5039,45.347,100.74,100
7.4,84.4634,45.0885,99.9704,100
7.402,84.4351,45.3678,99.8919,100
7.404,84.4152,45.5633,99.8369,100
7.406,84.4013,45.2399,99.7985,100
7.408,85.312,45.0136,99.7715,100
7.41,85.0291,45.3153,99.7527,100
7.412,84.3708,45.0663,99.7395,100
7.414,84.3702,44.8921,100.651,100
7.416,84.3698,45.2303,100.368,100
7.418,84.3696,45.0068,100.17,100
7.42,84.8296,45.7708,100.032,100
7.422,84.6914,45.3852,99.9349,100
7.424,85.0548,45.1152,99.867,100
7.426,85.3092,45.3865,99.8195,100
7.428,84.5669,45.1162,99.7863,100
7.43,84.5075,44.9269,100.223,100
7.432,84.0057,45.2547,100.529,100
7.434,84.1147,45.0239,100.283,100
7.436,84.6511,45.3226,100.111,100
7.438,84.5665,45.5316,99.5299,100
7.44,84.9674,45.2178,99.5835,100
7.442,84.7878,45.4582,100.081,100
7.444,84.6622,45.1664,99.9695,100
7.446,84.5742,44.9621,100.351,100
7.448,84.5126,45.2793,100.159,100
7.45,84.4695,45.0411,100.024,100
7.452,84.8995,45.3346,99.9292,100
7.454,84.7403,45.54,99.863,100
7.456,84.6289,45.2237,99.8167,100
7.458,84.0907,45.4624,99.7843,100
7.46,84.1742,45.1693,99.7616,100
7.462,84.2326,44.9641,100.206,100
7.464,84.7337,45.2807,100.977,100
7.466,84.6242,45.0421,100.136,100
7.468,85.0078,45.3353,100.008,100
7.47,84.8162,45.5405,100.378,100
7.472,84.682,45.224,100.178,100
7.474,84.5881,45.0024,100.037,100
7.476,84.5223,45.3075,99.9384,100
7.478,84.4763,45.0609,99.4093,100
7.48,84.4441,45.3484,100.42,100
7.482,84.4215,45.0895,100.206,100
7.484,84.8659,44.9083,99.5968,100
7.486,85.177,45.2416,99.6304,100
7.488,84.9346,45.475,99.6539,100
7.49,84.3047,45.1781,99.6703,100
7.492,84.3239,44.9703,99.6818,100
7.494,84.3374,45.285,100.15,100
7.496,84.8071,45.0451,100.018,100
7.498,85.1358,45.3374,100.385,100
7.5,84.4455,45.0818,100.182,100
7.502,84.4226,45.3631,100.04,100
7.504,84.4065,45.56,99.9407,100
7.506,84.3952,45.2376,99.4109,100
7.508,84.3873,45.012,99.9605,100
7.51,84.3818,45.3142,99.8849,100
7.512,85.2983,45.0656,99.8321,100
7.514,85.0195,45.3517,100.715,100
7.516,84.8243,45.0918,100.413,100
7.518,84.2275,45.3701,99.7418,100
7.52,84.2699,45.5649,99.7319,100
7.522,84.2996,45.241,99.7249,100
7.524,84.3204,45.0144,99.7201,100
7.526,84.3349,45.3159,99.7166,100
7.528,84.8053,45.0667,99.7143,100
7.53,85.1346,44.8923,100.633,100
7.532,84.4447,45.2305,100.816,100
7.534,84.422,45.0069,99.5633,100
7.536,84.406,45.3107,100.067,100
7.538,84.3949,45.5233,99.4994,100
7.54,84.3871,45.2119,100.022,100
7.542,84.3816,44.994,99.9283,100
7.544,85.2982,45.3016,99.8624,100
7.546,85.0194,45.0568,100.276,100
7.548,84.8243,45.3455,100.106,100
7.55,84.6877,45.0875,99.9869,100
7.552,84.1318,45.3671,99.9035,100
7.554,84.203,45.5628,99.845,100
7.556,84.7129,45.2396,99.8041,100
7.558,84.6097,45.4735,99.7755,100
7.56,84.9977,45.1771,99.7555,100
7.562,84.809,44.9696,100.202,100
7.564,84.677,45.2845,100.514,100
7.566,84.5846,45.0448,100.272,100
7.568,84.5199,45.3372,100.103,100
7.57,84.4746,45.5418,99.5247,100
7.572,84.9031,45.2249,99.5799,100
7.574,84.7428,45.0031,99.6185,100
7.576,84.6306,45.308,100.106,100
7.578,84.5521,45.0612,99.9867,100
7.58,84.4972,45.3487,100.363,100
7.582,84.4587,45.0897,100.627,100
7.584,84.4317,44.9084,99.8915,100
7.586,84.4129,45.7019,99.8366,100
7.588,84.8599,45.337,99.7983,100
7.59,84.7126,45.5417,99.7714,100
7.592,84.6095,45.2248,99.7526,100
7.594,84.5373,45.003,99.7394,100
7.596,84.4868,45.3079,100.651,100
7.598,84.4514,45.0612,100.368,100
7.6,84.4267,44.8884,99.71,100
7.602,84.4093,45.6879,99.7096,100
7.604,84.8574,45.3272,99.7094,100
7.606,84.7108,45.5348,99.7092,100
7.608,84.6083,45.22,99.709,100
7.61,84.5365,44.9996,100.169,100
7.612,84.4862,44.8454,100.491,100
7.614,84.451,45.1976,100.256,100
7.616,84.4264,44.9839,100.092,100
7.618,84.4091,45.2946,99.9771,100
7.62,84.8573,45.512,99.8966,100
7.622,84.7107,45.204,99.8402,100
7.624,85.0684,45.4486,100.721,100
7.626,84.3983,45.1597,100.417,100
7.628,84.3895,44.9574,99.7446,100
7.63,84.3833,45.276,99.7338,100
7.632,84.379,45.0388,99.7263,100
7.634,84.376,45.333,99.721,100
7.636,84.834,45.5389,99.7173,100
7.638,85.6149,45.2229,99.7147,100
7.64,84.7809,45.4618,100.633,100
7.642,84.1971,45.1689,100.356,100
7.644,84.7088,44.9639,100.162,100
7.646,84.6069,44.8203,100.026,100
7.648,84.0753,45.18,99.4705,100
7.65,84.6236,44.9717,100.002,100
7.652,84.5472,45.286,99.9141,100
7.654,84.9539,45.506,99.8525,100
7.656,85.2386,45.1998,100.27,100
7.658,84.5175,45.4457,100.101,100
7.66,84.4729,45.1576,99.9835,100
7.662,84.4417,44.956,99.9011,100
7.664,84.4199,45.275,99.8434,100
7.666,84.4046,45.4983,99.803,100
7.668,84.3939,45.1944,99.7747,100
7.67,84.8466,44.9817,99.7549,100
7.672,84.7033,44.8328,100.201,100
7.674,84.603,45.1888,100.514,100
7.676,84.5327,44.9778,100.272,100
7.678,84.4836,45.2903,100.103,100
7.68,84.4492,45.509,99.9848,100
7.682,84.4251,45.2019,99.902,100
7.684,84.4082,45.4472,99.844,100
7.686,84.3964,45.1586,99.8034,100
7.688,84.8484,44.9567,99.775,100
7.69,84.7045,45.2755,100.675,100
7.692,85.064,45.0385,100.385,100
7.694,84.3953,45.3328,100.182,100
7.696,84.3874,45.0786,99.5801,100
7.698,84.3818,45.821,99.6187,100
7.7,84.378,45.4203,99.6457,100
7.702,84.3752,45.1399,99.6646,100
7.704,85.2937,44.9435,100.138,100
7.706,85.0163,45.2663,100.469,100
7.708,84.3619,45.032,100.701,100
7.71,84.8242,45.3282,99.9434,100
7.712,84.6876,45.0754,99.873,100
7.714,84.592,45.3586,99.8237,100
7.716,84.5251,45.0966,99.7892,100
7.718,84.4782,45.3735,99.7651,100
7.72,84.9056,45.1071,99.7481,100
7.722,84.7446,44.9206,100.197,100
7.724,84.6319,44.79,100.51,100
7.726,84.553,45.1588,100.27,100
7.728,84.4978,45.417,100.102,100
7.73,84.4591,45.1375,99.5235,100
7.732,84.432,44.9419,99.579,100
7.734,84.4131,45.2651,100.538,100
7.736,84.86,45.0312,100.289,100
7.738,84.7127,45.3277,100.115,100
7.74,84.6096,45.075,99.9933,100
7.742,84.5374,45.3583,99.4477,100
7.744,84.4868,45.5566,99.9862,100
7.746,84.4514,45.2353,99.9029,100
7.748,84.8869,45.0103,99.8447,100
7.75,85.1917,44.8529,100.724,100
7.752,84.4846,45.2028,100.42,100
7.754,84.4499,44.9876,99.7461,100
7.756,84.4256,44.8369,99.7349,100
7.758,84.4086,45.1917,99.727,100
7.76,84.3967,45.44,99.7215,100
7.762,84.3884,45.1536,99.7177,100
7.764,84.8427,44.9532,100.175,100
7.766,85.1608,45.273,100.495,100
7.768,84.463,45.0367,100.259,100
7.77,84.4348,44.8714,100.094,100
7.772,84.415,45.2158,99.9785,100
7.774,84.4012,45.4569,99.8976,100
7.776,84.3915,45.1654,99.8409,100
7.778,84.3847,45.4216,99.8013,100
7.78,85.3004,45.1408,99.7735,100
7.782,84.5607,44.9442,100.214,100
7.784,84.9634,44.8065,100.523,100
7.786,84.785,45.1704,100.279,100
7.788,84.2,44.9649,99.6474,100
7.79,84.2507,45.2813,99.6658,100
7.792,84.7463,45.5027,99.6787,100
7.794,84.6331,45.1975,99.6877,100
7.796,85.014,44.9839,100.154,100
7.798,84.8205,44.8343,100.021,100
7.8,84.685,45.1899,100.847,100
7.802,84.13,44.9785,100.506,100
7.804,84.6619,45.2908,100.267,100
7.806,84.1138,45.0492,99.6391,100
7.808,85.1107,45.3402,99.66,100
7.81,84.8882,45.0838,99.6746,100
7.812,84.2722,45.3645,100.145,100
7.814,84.3012,45.1008,100.014,100
7.816,84.3215,44.9162,100.383,100
7.818,84.3357,45.2471,100.18,100
7.82,84.3457,45.0186,100.039,100
7.822,84.8128,44.8587,99.9399,100
7.824,85.6,45.2069,99.8705,100
7.826,84.7705,45.4506,99.822,100
7.828,84.65,45.1611,99.788,100
7.83,84.1055,44.9584,99.7642,100
7.832,84.1845,45.2767,100.208,100
7.834,84.2398,45.0393,100.518,100
7.836,84.2786,44.8731,100.275,100
7.838,84.7659,45.217,100.105,100
7.84,85.107,44.9975,99.9864,100
7.842,84.8855,45.7643,99.4429,100
7.844,84.7305,45.3806,100.443,100
7.846,84.6221,45.1121,100.223,100
7.848,84.5461,44.9241,100.529,100
7.85,84.4929,44.7925,99.8225,100
7.852,84.4557,45.1606,99.7884,100
7.854,84.4297,44.958,99.3043,100
7.856,84.8716,45.2764,99.8858,100
7.858,84.7208,45.4993,99.8327,100
7.86,84.6152,45.1952,100.256,100
7.862,84.5413,45.4424,100.552,100
7.864,84.4896,45.1553,99.8387,100
7.866,84.4534,44.9544,100.26,100
7.868,85.3484,45.2739,99.6343,100
7.87,84.5944,45.0373,100.117,100
7.872,84.5267,44.8718,99.9944,100
7.874,84.4794,45.2161,99.9087,100
7.876,84.4462,45.4571,100.769,100
7.878,84.423,45.1656,100.451,100
7.88,84.4068,45.4217,99.7681,100
7.882,84.3954,45.1408,99.7503,100
7.884,85.3079,44.9442,99.7378,100
7.886,85.0262,45.2668,99.7291,100
7.888,84.3688,45.0324,99.723,100
7.89,84.3688,44.8683,100.179,100
7.892,84.3688,45.6738,100.038,100
7.894,84.3689,45.3173,100.399,100
7.896,84.3689,45.0677,100.192,100
7.898,84.3689,44.893,100.047,100
7.9,84.8291,45.2309,99.9456,100
7.902,84.691,45.0073,99.8745,100
7.904,84.5944,44.8507,99.8248,100
7.906,84.5267,45.2013,99.7899,100
7.908,84.4794,45.4468,99.7656,100
7.91,84.4462,45.6185,100.669,100
7.912,84.423,45.2786,100.381,100
7.914,84.4068,45.0407,100.179,100
7.916,84.8556,44.8741,99.5779,100
7.918,85.1698,44.7575,99.6171,100
7.92,84.9295,45.1361,99.6446,100
7.922,84.7613,44.9409,100.124,100
7.924,84.1834,45.2644,99.9994,100
7.926,84.6993,45.4909,100.372,100
7.928,84.14,45.1893,100.633,100
7.93,84.6688,45.4383,99.8959,100
7.932,84.5789,45.1524,99.8397,100
7.934,84.9761,44.9523,99.8004,100
7.936,84.7939,45.2725,99.7729,100
7.938,84.6664,45.4965,100.214,100
7.94,84.5772,45.1932,100.062,100
7.942,84.5147,44.9809,100.416,100
7.944,84.4709,44.8322,100.204,100
7.946,84.4403,45.1884,100.055,100
7.948,84.4189,44.9775,99.9514,100
7.95,85.3243,45.2901,99.8786,100
7.952,84.5775,45.5089,99.8276,100
7.954,84.5149,45.2018,99.792,100
7.956,84.4711,44.9869,99.767,100
7.958,84.4404,45.2967,100.21,100
7.96,84.419,45.0533,100.52,100
7.962,84.404,44.8829,100.276,100
7.964,84.3934,45.2239,100.106,100
7.966,84.8463,45.0023,99.5266,100
7.968,85.1633,45.3075,99.5813,100
7.97,84.9249,45.521,99.6195,100
7.972,84.2979,45.2104,100.106,100
7.974,84.3192,44.9929,99.9871,100
7.976,84.3341,45.3008,100.824,100
7.978,84.3446,45.0562,100.489,100
7.98,84.3519,44.885,99.795,100
7.982,84.357,45.2253,99.7691,100
7.984,85.2809,45.4635,99.751,100
7.986,85.0073,45.1701,99.7383,100
7.988,84.3556,45.4249,99.7294,100
7.99,84.3596,45.143,99.7232,100
7.992,84.3624,44.9458,100.639,100
7.994,84.3643,45.2679,100.36,100
7.996,84.3657,45.0331,100.165,100
7.998,84.3667,45.329,100.028,100
8,85.2877,45.0759,99.4719,100
8.002,85.0121,45.359,99.543,100
8.004,84.8191,45.5571,100.513,100
8.006,84.6841,45.2356,100.732,100
8.008,84.5895,45.0105,99.9648,100
8.01,84.5233,45.3132,99.4278,100
8.012,84.9372,45.0649,99.512,100
8.014,85.2269,44.891,99.571,100
8.016,84.5093,45.2295,100.073,100
8.018,84.9274,45.4665,99.9634,100
8.02,84.2996,45.6324,100.807,100
8.022,84.3204,45.2883,100.478,100
8.024,84.335,45.0474,100.247,100
8.026,84.3451,44.8788,99.6253,100
8.028,84.3523,45.221,99.6504,100
8.03,84.3573,45.0003,99.6679,100
8.032,84.3608,44.8459,99.6801,100
8.034,84.8234,45.6581,99.6887,100
8.036,85.1472,45.3063,100.615,100
8.038,84.9137,45.06,100.343,100
8.04,84.7503,45.3478,100.153,100
8.042,84.6359,45.0891,99.5594,100
8.044,84.0956,44.908,99.6042,100
8.046,84.1776,45.2414,99.6355,100
8.048,84.235,45.4748,99.6575,100
8.05,84.2752,45.178,99.6729,100
8.052,85.2237,44.9702,100.604,100
8.054,84.9672,45.285,100.335,100
8.056,84.3275,45.0451,100.147,100
8.058,84.3399,44.8772,100.016,100
8.06,84.3486,45.2199,99.9237,100
8.062,84.3547,45.4597,99.8592,100
8.064,84.8192,45.6276,99.814,100
8.066,84.6841,45.285,99.7824,100
8.068,85.0497,45.0451,100.221,100
8.07,84.8455,44.8772,100.067,100
8.072,84.7025,45.2199,100.42,100
8.074,84.6024,44.9995,99.7462,100
8.076,84.5324,45.3055,99.7349,100
8.078,84.4833,45.5197,99.7271,100
8.08,84.449,45.2094,99.7216,100
8.082,84.425,45.4524,99.7177,100
8.084,84.8683,45.1623,99.715,100
8.086,85.1787,44.9592,100.633,100
8.088,84.9358,45.2773,100.816,100
8.09,84.3055,45.0397,99.5636,100
8.092,84.3245,44.8734,100.067,100
8.094,84.3378,45.2172,99.9597,100
8.096,84.3472,45.4579,99.4242,100
8.098,84.3537,45.1661,99.9698,100
8.1,84.3582,45.4221,99.8914,100
8.102,85.2818,45.1411,100.297,100
8.104,85.008,44.9444,100.581,100
8.106,84.356,45.2669,99.8588,100
8.108,84.3599,45.0325,99.8138,100
8.11,84.3626,45.3285,99.7823,100
8.112,84.3645,45.5358,99.7602,100
8.114,84.826,45.2207,99.7447,100
8.116,84.2287,45.0001,99.7339,100
8.118,84.7309,45.3059,100.647,100
8.12,85.0825,45.0598,100.365,100
8.122,84.4082,44.8875,100.168,100
8.124,84.8566,45.227,100.03,100
8.126,84.2501,45.0046,99.9339,100
8.128,84.2858,45.309,99.8664,100
8.13,85.2311,45.5221,100.279,100
8.132,84.5122,45.2111,100.568,100
8.134,84.9294,44.9934,99.8502,100
8.136,84.3011,45.3012,99.3476,100
8.138,84.3214,45.0565,99.4559,100
8.14,84.3357,45.3453,99.9919,100
8.142,84.3456,45.0874,99.907,100
8.144,84.3526,45.367,99.8475,100
8.146,85.2779,45.5627,100.726,100
8.148,85.0052,45.2395,100.421,100
8.15,84.8143,45.0133,99.7471,100
8.152,84.6807,45.3151,99.7356,100
8.154,84.127,45.0662,99.7275,100
8.156,84.6597,45.3522,99.7219,100
8.158,84.5725,45.0921,99.7179,100
8.16,84.5114,45.3703,99.7152,100
8.162,84.9288,45.565,100.634,100
8.164,85.2211,45.7014,100.816,100
8.166,84.5052,44.8764,100.024,100
8.168,84.4643,45.2193,99.9293,100
8.17,84.4357,44.9991,99.4029,100
8.172,84.4157,44.845,99.4947,100
8.174,84.4016,45.1973,100.019,100
8.176,84.3918,44.9838,99.926,100
8.178,84.8451,45.2944,100.781,100
8.18,85.1625,45.5119,100.459,100
8.182,84.4642,45.204,100.234,100
8.184,84.4356,44.9884,100.077,100
8.186,84.4156,45.2977,99.506,100
8.188,84.4016,45.054,99.5668,100
8.19,84.3918,45.3436,100.07,100
8.192,84.3849,45.0862,99.9613,100
8.194,84.8403,45.3661,100.346,100
8.196,85.1591,45.5621,100.155,100
8.198,84.4618,45.2391,100.021,100
8.2,84.434,45.013,99.9272,100
8.202,84.4144,45.3149,99.8616,100
8.204,84.4008,45.0661,99.8158,100
8.206,84.8514,45.3521,99.7836,100
8.208,85.1668,45.5523,99.7612,100
8.21,84.4673,45.2322,99.7454,100
8.212,84.4378,45.0082,101.115,100
8.214,84.4171,44.8513,100.693,100
8.216,84.4026,45.2018,99.9376,100
8.218,84.3925,44.9869,99.8689,100
8.22,84.3854,45.2966,99.8209,100
8.222,84.8407,45.5135,99.7872,100
8.224,85.1593,45.205,99.7637,100
8.226,84.462,44.9892,99.7472,100
8.228,84.4341,45.2982,100.196,100
8.23,84.4145,45.0544,100.05,100
8.232,84.4008,44.8837,99.9474,100
8.234,84.3913,45.2244,99.8758,100
8.236,84.3845,45.4629,99.8257,100
8.238,85.3002,45.1697,99.7906,100
8.24,85.0208,45.4246,99.766,100
8.242,84.8253,45.1428,100.209,100
8.244,84.6884,45.4058,100.519,100
8.246,84.1323,45.1297,100.276,100
8.248,84.2033,44.9364,100.106,100
8.25,84.253,45.2613,100.447,100
8.252,84.7479,45.0285,99.7652,100
8.254,85.0944,45.3258,99.7483,100
8.256,84.8768,45.5339,100.197,100
8.258,84.7244,45.2193,100.51,100
8.26,84.6178,44.9992,99.8097,100
8.262,84.5431,45.3052,99.7794,100
8.264,84.4908,45.0593,99.7582,100
8.266,84.9145,45.3473,99.7433,100
8.268,84.7508,45.0888,99.733,100
8.27,84.6362,45.3679,99.7257,100
8.272,84.0958,45.5634,100.641,100
8.274,84.1778,45.24,100.821,100
8.276,84.2351,45.0136,100.027,100
8.278,84.7354,45.3154,99.9318,100
8.28,84.1653,45.0664,99.8649,100
8.282,85.1468,45.3523,99.818,100
8.284,84.9134,45.0922,99.7852,100
8.286,84.75,45.3704,99.7623,100
8.288,84.6357,45.5651,100.667,100
8.29,84.0955,45.2412,100.379,100
8.292,84.6377,45.4746,100.178,100
8.294,84.5571,45.1779,100.037,100
8.296,84.5006,44.9701,99.4785,100
8.298,84.9213,45.2849,99.5476,100
8.3,85.2158,45.0451,100.516,100
8.302,84.9617,45.3374,100.274,100
8.304,84.7839,45.0818,100.104,100
8.306,84.1992,45.3631,99.9857,100
8.308,84.2501,45.0998,99.9026,100
8.31,84.2857,45.3757,99.3842,100
8.312,84.3107,45.1086,99.9418,100
8.314,84.3282,44.9216,99.8718,100
8.316,84.8006,45.251,100.283,100
8.318,85.1313,45.0213,100.571,100
8.32,84.9026,45.3207,100.312,100
8.322,84.2823,45.5303,99.671,100
8.324,84.3083,45.2169,99.6823,100
8.326,84.3264,44.9974,99.6902,100
8.328,84.3392,45.304,100.156,100
8.33,84.8083,45.0584,99.5616,100
8.332,84.2163,45.3467,100.526,100
8.334,85.6426,45.0883,100.281,100
8.336,84.8003,44.9075,100.109,100
8.338,84.6709,45.7012,99.9891,100
8.34,84.5803,45.3365,99.905,100
8.342,84.0567,45.0812,99.8461,100
8.344,84.1504,45.3626,100.725,100
8.346,84.2159,45.0995,99.9601,100
8.348,84.722,44.9153,100.345,100
8.35,85.0763,45.2465,99.6938,100
8.352,85.3243,45.0182,99.6983,100
8.354,84.5775,45.3185,99.7014,100
8.356,84.5149,45.5288,99.7036,100
8.358,84.4711,45.2158,99.7051,100
8.36,83.9802,45.4569,100.627,100
8.362,84.557,45.1654,100.811,100
8.364,84.5006,44.9614,100.02,100
8.366,84.9213,45.2788,99.9269,100
8.368,85.2158,45.501,99.8614,100
8.37,84.9617,45.1963,99.8156,100
8.372,84.3237,44.9831,99.7835,100
8.374,84.3372,45.294,99.7611,100
8.376,84.3467,45.0514,100.666,100
8.378,84.3534,45.3418,100.379,100
8.38,84.358,45.0849,100.178,100
8.382,84.3613,45.3652,100.037,100
8.384,84.8238,45.5615,99.4783,100
8.386,85.1475,45.2387,99.5474,100
8.388,84.9139,45.0127,100.056,100
8.39,84.2902,44.8545,99.9518,100
8.392,84.3138,45.204,100.339,100
8.394,84.3303,44.9884,100.15,100
8.396,84.3419,45.2977,100.478,100
8.398,84.8102,45.5142,99.7869,100
8.4,84.6778,45.2056,99.7634,100
8.402,85.0453,45.4497,99.747,100
8.404,84.8424,45.1604,99.7355,100
8.406,84.7004,44.9579,99.7275,100
8.408,84.6009,45.2764,100.182,100
8.41,84.0711,45.0391,100.96,100
8.412,84.6206,45.3332,100.125,100
8.414,84.5451,45.539,99.9999,100
8.416,84.4923,45.223,99.9125,100
8.418,84.9154,45.4619,99.3912,100
8.42,85.2117,45.1689,99.9466,100
8.422,84.4986,45.4241,99.8753,100
8.424,84.4597,45.1425,99.8253,100
8.426,84.4325,44.9454,100.711,100
8.428,84.4134,45.2676,100.41,100
8.43,84.4001,45.0329,99.7395,100
8.432,84.3907,45.7891,100.19,100
8.434,84.8444,45.398,100.046,100
8.436,84.7017,45.1242,99.4846,100
8.438,84.6019,44.9326,100.012,100
8.44,84.532,45.2586,99.921,100
8.442,84.4831,45.0267,100.318,100
8.444,84.4488,45.3245,100.135,100
8.446,85.3452,45.533,100.007,100
8.448,85.0523,45.2187,99.9175,100
8.45,84.8473,44.9987,99.8549,100
8.452,84.2436,45.3049,99.811,100
8.454,84.2812,45.0591,99.7803,100
8.456,84.3075,45.3472,99.7588,100
8.458,84.3259,45.0886,100.204,100
8.46,84.3388,45.3679,100.516,100
8.462,84.808,45.5633,100.274,100
8.464,85.1365,45.24,100.104,100
8.466,84.446,45.0136,99.5253,100
8.468,84.4229,45.3153,99.5803,100
8.47,84.4067,45.0664,99.6188,100
8.472,84.3954,44.8921,99.6458,100
8.474,84.3874,45.2303,100.125,100
8.476,84.3819,45.467,100.46,100
8.478,85.2984,45.1725,100.695,100
8.48,85.0195,45.4266,99.4787,100
8.482,84.8243,45.1442,100.008,100
8.484,84.2275,45.4068,99.9181,100
8.486,84.2699,45.1304,99.3951,100
8.488,84.2996,44.9369,99.9494,100
8.49,84.7806,45.2616,99.8772,100
8.492,85.1173,45.0288,100.747,100
8.494,84.8928,45.326,100.436,100
8.496,84.2754,45.534,99.7573,100
8.498,84.3035,45.2194,99.7427,100
8.5,84.3231,44.9992,99.7325,100
8.502,84.3368,45.3053,99.7254,100
8.504,84.3465,45.0593,99.7204,100
8.506,85.2736,45.3473,99.7169,100
8.508,85.0022,45.0888,100.635,100
8.51,84.8122,45.368,100.357,100
8.512,84.219,45.5634,100.162,100
8.514,84.264,45.24,100.026,100
8.516,84.2955,45.0136,99.9311,100
8.518,85.2379,45.3154,99.4042,100
8.52,84.9772,45.0664,100.416,100
8.522,84.7947,44.8921,100.204,100
8.524,84.2068,45.2303,100.055,100
8.526,84.2554,45.467,99.4911,100
8.528,84.2895,45.1725,99.5564,100
8.53,84.7735,45.4266,100.062,100
8.532,84.6521,45.1442,99.9562,100
8.534,85.0273,44.9466,99.8819,100
8.536,84.8298,45.2684,100.75,100
8.538,84.6915,45.0335,99.9777,100
8.54,84.5947,45.3293,99.897,100
8.542,84.0668,45.5363,99.8405,100
8.544,84.1574,45.2211,99.801,100
8.546,85.1413,45.4606,99.7733,100
8.548,84.9096,45.168,99.7539,100
8.55,84.2872,44.9632,99.7403,100
8.552,84.3117,45.2801,100.651,100
8.554,84.3288,45.0417,100.829,100
8.556,84.3409,45.335,100.032,100
8.558,84.3493,45.0801,99.9354,100
8.56,84.8154,45.3619,99.4072,100
8.562,85.1416,45.5592,99.9578,100
8.564,84.9098,45.237,99.8831,100
8.566,84.7475,45.0116,99.8308,100
8.568,84.6339,45.3139,100.254,100
8.57,84.0942,45.0654,100.091,100
8.572,84.1766,45.3516,99.9761,100
8.574,84.2343,45.0917,99.8959,100
8.576,84.7349,45.37,99.8397,100
8.578,85.0853,45.5648,99.8004,100
8.58,84.8704,45.241,99.7729,100
8.582,84.2597,45.0143,99.7536,100
8.584,84.7527,45.3159,100.2,100
8.586,84.6375,45.0667,100.513,100
8.588,84.0968,45.3525,100.272,100
8.59,84.6386,45.0924,100.103,100
8.592,84.5577,45.3705,99.5244,100
8.594,84.9612,45.105,99.5797,100
8.596,84.7835,45.3793,100.079,100
8.598,84.6591,45.1111,99.9676,100
8.6,85.0323,44.9234,99.8899,100
8.602,84.3731,45.2522,100.756,100
8.604,84.832,45.0222,99.9816,100
8.606,85.1533,45.3213,99.8997,100
8.608,84.918,45.0706,99.8424,100
8.61,84.293,45.8154,99.8023,100
8.612,84.3158,45.4164,99.7742,100
8.614,84.3317,45.1371,99.7546,100
8.616,84.3429,44.9416,99.7408,100
8.618,84.3507,45.2649,100.652,100
8.62,84.3562,45.0311,100.829,100
8.622,84.8202,45.3276,100.033,100
8.624,85.145,45.0749,99.9355,100
8.626,84.452,45.3583,99.8674,100
8.628,84.427,45.0964,99.8198,100
8.63,84.4096,45.3733,99.7865,100
8.632,84.3974,45.1069,99.7631,100
8.634,84.3888,44.9205,100.667,100
8.636,84.3829,45.2502,100.38,100
8.638,85.2991,45.0207,100.178,100
8.64,85.02,45.3203,99.5773,100
8.642,84.8247,45.0699,99.6167,100
8.644,84.2278,45.3547,99.6443,100
8.646,84.2701,45.5541,99.6636,100
8.648,84.2997,45.2335,99.6771,100
8.65,84.3205,45.0091,100.607,100
8.652,84.335,44.852,100.338,100
8.654,84.8054,45.2022,100.149,100
8.656,85.1346,44.9872,100.017,100
8.658,84.9049,45.2968,99.9244,100
8.66,84.7441,45.5136,99.8597,100
8.662,84.1713,45.2052,100.735,100
8.664,84.2306,44.9892,100.427,100
8.666,84.2721,45.2983,99.7513,100
8.668,84.7613,45.0544,99.7385,100
8.67,84.6436,44.8837,99.7296,100
8.672,85.0214,45.2244,99.7233,100
8.674,84.8256,45.4629,99.7189,100
8.676,84.6886,45.1697,99.7159,100
8.678,84.5927,44.9644,100.634,100
8.68,84.5256,45.2809,100.356,100
8.682,84.4786,45.0423,100.162,100
8.684,84.4457,45.3354,100.026,100
8.686,84.4226,45.0804,99.4707,100
8.688,85.3269,45.3621,100.002,100
8.69,85.0395,45.5593,99.9142,100
8.692,84.3781,45.2371,99.8526,100
8.694,84.3754,45.0116,100.27,100
8.696,84.3734,44.8538,101.022,100
8.698,84.3721,45.2035,100.168,100
8.7,84.3711,45.4482,99.5697,100
8.702,84.3705,45.1594,100.072,100
8.704,84.8302,45.4174,99.5026,100
8.706,84.6918,45.598,100.025,100
8.708,85.0551,44.804,99.4696,100
8.71,84.3891,45.1686,100.002,100
8.712,84.383,44.9637,100.374,100
8.714,84.3788,44.8202,100.174,100
8.716,85.2962,45.18,100.035,100
8.718,85.018,44.9716,99.9369,100
8.72,84.3631,45.2859,99.8684,100
